Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9679707697359845e-7,-1.228932451710514e-10,0.0,0.0,3.966741837284274e-7
t128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.967961674788967e-7,-1.2289324587172528e-10,0.0,0.0,3.9667327423302494e-7
t129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.967961674788967e-7,-1.2289324624154072e-10,0.0,0.0,3.9667327423265516e-7
t130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9679594010522123e-7,3.967979864683002e-7,0.0,0.0,7.935939265735215e-7
t131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.347415263808216e-6,1.3474200386554003e-6,0.0,0.0,2.6948353024636162e-6
t132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365019818419e-6,3.9053556974977255e-6,0.0,0.0,7.810720717316144e-6
t133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365701939445e-6,3.9053556974977255e-6,0.0,0.0,7.81072139943717e-6
t134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905365701939445e-6,3.9053556974977255e-6,0.0,0.0,7.81072139943717e-6
t135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9053675209288485e-6,3.905370249412954e-6,0.0,0.0,7.810737770341802e-6
t136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905366611434147e-6,3.905370249412954e-6,0.0,0.0,7.8107368608471e-6
t137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.905366611434147e-6,3.905370249412954e-6,0.0,0.0,7.8107368608471e-6
t138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3331136869965121e-6,1.3331155059859157e-6,0.0,0.0,2.6662291929824278e-6
t139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3314174793777056e-6,1.3314165698830038e-6,0.0,0.0,2.6628340492607094e-6
t140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.376503733918071e-7,-7.719771473230428e-11,0.0,0.0,6.375731756770748e-7
t141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.376503733918071e-7,-7.719771473344682e-11,0.0,0.0,6.375731756770736e-7
t142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.376494638971053e-7,-7.719771470530979e-11,0.0,0.0,6.375722661824e-7
t143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.376494638971053e-7,-7.71977146483583e-11,0.0,0.0,6.37572266182457e-7
t144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.376503733918071e-7,-7.719771456783572e-11,0.0,0.0,6.375731756772392e-7
t145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.376503733918071e-7,-7.719771444981115e-11,0.0,0.0,6.375731756773573e-7
t146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.376503733918071e-7,-7.719769200441731e-11,0.0,0.0,6.375731756998027e-7
t147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408363333321176e-7,-7.681982257466556e-11,0.0,0.0,6.40759513509543e-7
