Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
t1918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.967257978166339,-4.82584633329467
t1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.967257979269995,-4.831693473630388
t1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.967257974196723,-4.83748673321941
t1921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.967257965667491,-4.84354110153619
t1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.96725795713821,-4.849603061156726
t1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.967257950507744,-4.85525688490887
t1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.967257948353048,-4.861333549441026
t1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.967257946198202,-4.867417833051422
t1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.967257933805357,-4.873509761389482
t1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.96725790081225,-4.879609377236998
t1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.967257874945915,-4.885716627248827
t1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.675513095776259,-4.891831520979675
t1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.303690420640243,-4.897954067996062
t1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.303690391057468,-4.904084277876573
t1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.303690364690516,-4.91022216021175
t1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.303690341510761,-4.916367713186849
t1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.3036903212117705,-4.922520945286513
t1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.303690306089894,-4.9286818657214475
t1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.305535655635492,-4.934850463853328
t1937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.308526977481765,-4.941026768709789
t1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.313135721137631,-4.947210789070437
t1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.321283170868654,-4.9534025347961705
t1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.399475811353152,-4.959602015151361
t1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.241652499002774,-4.965631260307813
t1942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.241652491391081,-4.9716013757736714
t1943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.241652473958244,-4.977492713944877
t1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.24165245079651,-4.983283936548884
t1945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.241652423403632,-4.988955561666072
t1946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.241652395071407,-4.9944971109143985
t1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.241652368743576,-4.999919652581801
t1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.241652346382443,-5.005275251353393
t1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.241652330458818,-5.010683129960997
t1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.241652322808033,-5.0163586531273925
t1951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.241652316494653,-5.0226371168748996
t1952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.241652292706542,-5.028923494604045
t1953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9078986122919,-5.035217765608269
t1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.459149605622268,-5.041519914219437
t1955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.459149586770775,-5.047829950297196
t1956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.459149580371689,-5.054147878975066
t1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.459149577106165,-5.060473710126109
t1958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.459149576733067,-5.066807453546346
t1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.45914958252612,-5.073149118283999
t1960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.460785856378605,-5.079498710394016
t1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.463168318167441,-5.085856239228901
t1962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.466320892923778,-5.09222821169297
t1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4723994541326055,-5.098601091221988
t1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.482945854213878,-5.104981954873905
t1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.762636951579827,-5.110878469381998
t1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.762636952029409,-5.116539522349806
t1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.762636949488131,-5.121847762482594
t1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.762636945107698,-5.126631389486028
t1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.762636939237932,-5.130640772956348
t1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.762636932726636,-5.133516869481592
t1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.762636926688508,-5.134750423695304
t1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.762636921241219,-5.133632745773547
t1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.76263691586519,-5.129202278334821
t1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.762636910303275,-5.120195263929398
t1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.762636904266847,-5.105009289934837
t1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.762636895689672,-5.081678015401158
t1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.248577876770005,-5.047832821378512
t1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.47282597752376,-5.0541505312448685
t1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472825940596771,-5.060476148336041
t1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472825871537237,-5.066809682548064
t1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472825805887857,-5.073151139073987
t1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4728257431056715,-5.079500527655854
t1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.47282568418987,-5.085857857626409
t1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472825820115307,-5.0922229910595895
t1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472825903065757,-5.098596309397088
t1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472825946473319,-5.1049803394551585
t1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.480782534394541,-5.111369262726714
t1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.494040659985998,-5.1177661884707
t1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.653844726598372,-5.123514810927754
t1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.653844723425552,-5.128969112715341
t1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.653844712788118,-5.133997203873798
t1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.653844696751063,-5.138414869011618
t1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.653844677404479,-5.141968931368262
t1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.653844656575558,-5.14431862891781
t1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.653844635731792,-5.145017307752723
t1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.653844614780208,-5.143497927288125
t1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.653844594087257,-5.139065043126541
t1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.653844573785085,-5.13089044387824
t1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.653844554466987,-5.117999758619378
t2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.653844530947998,-5.099230908090238
t2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.178461754903559,-5.073151548382974
t2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826050399217,-5.07950100723561
t2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826022006231,-5.085858412971363
t2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.47282603402589,-5.092223680147919
t2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826040152131,-5.098596899773736
t2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4728260443964984,-5.104978345444798
t2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826047587516,-5.111370535147107
t2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826050177148,-5.117795987013063
t2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826052589656,-5.124449608948388
t2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826058726751,-5.133006697380972
t2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.488599824906608,-5.139430691030928
t2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.513246777614686,-5.145862713134628
t2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.507978057542589,-5.1523027885394725
t2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.507978052268646,-5.1581895904746125
t2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.507978037750034,-5.163786703398184
t2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.507978018249023,-5.168937923755928
t2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.50797799636098,-5.173406209031537
t2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.507977974444763,-5.176832919011211
t2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.507977953451734,-5.178677719900637
t2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.507977934140786,-5.1781314216335765
t2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.507977917247254,-5.173992696429855
t2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.50797790295062,-5.164500319029881
t2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.507977891045735,-5.147118095918177
t2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.50797787605228,-5.118283425230317
t2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.728884581466858,-5.0731520792485165
t2026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826140478576,-5.079501480704114
t2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826150494877,-5.085858829047088
t2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826101450406,-5.092224278921989
t2029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826082597272,-5.09859839888082
t2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826075491906,-5.104988407213325
t2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.4728260720255975,-5.11146263518862
t2032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826070129027,-5.118638655419415
t2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826067814077,-5.132304011513826
t2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826067321113,-5.23940534741378
t2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.472826081282625,-21.44582496872739
t2036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.82088977988203,-21.472665612369752
t2037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.14345612636129,-21.499539821316446
t2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.14345611793623,-21.526131231001873
t2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.14345610041261,-21.55262814864333
t2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.143456072975724,-21.57898589424623
t2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.143456035425764,-21.605149288791846
t2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.14345599363026,-21.63218942479699
t2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.143455951834746,-21.65926341437847
t2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.14345591003923,-21.686371299532745
t2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.14345586824369,-21.71351312420422
t2046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.14345582498728,-21.73873196847205
t2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.14345577722421,-21.7640025557399
t2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.143455726348876,-21.789824029472037
t2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.32534068159409,-21.817095407192518
t2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.653942518227353,-21.84440088155057
t2051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.653942521632672,-21.87174053073526
t2052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.653942540173336,-21.89911439751822
t2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.653942561890325,-21.926522529370835
t2054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.65394258649041,-21.953964966578273
t2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.653942616422835,-21.981441752170543
t2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.6622265433787,-22.008952946455963
t2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.675725640995136,-22.036498576557708
t2058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.696710615698187,-22.064078682339687
t2059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.73479833846133,-22.09169330799637
t2060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.63202391291755,-22.117865655602184
t2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.6320239031603,-22.1433925712452
t2062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.632023871317216,-22.16797654585669
t2063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.6320238218199,-22.191200160368723
t2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.63202376052115,-22.212485419607383
t2065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.63202369228003,-22.231045311061113
t2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.632023618712076,-22.258869037143906
t2067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.63202354514414,-22.286727596700935
t2068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.63202347157619,-22.314621030881444
t2069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.63202339800826,-22.342549383906494
t2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.632023325555735,-22.343650269088492
t2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.632023259405244,-22.33685907287232
t2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.63202320647163,-22.320644809452727
t2073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.632023160203495,-22.293269533102453
t2074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.44280590311827,-22.252602867714874
t2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.09596026481488,-22.28045362547222
t2076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.09596027247039,-22.308339240239846
t2077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.095960285250023,-22.336259758892954
t2078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.095960300986064,-22.364215222498277
t2079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.095960319739948,-22.392205672869224
t2080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.095960524276048,-22.420231229898462
t2081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.111320207304505,-22.4482917978676
t2082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.13449890644588,-22.47638748554682
t2083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.17583281629267,-22.504518335037627
t2084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.887818347889485,-22.52614142044393
t2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.887818336164294,-22.545600977984403
t2086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.887818297691105,-22.562407399594214
t2087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.88781824015819,-22.5761043099451
t2088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.88781816956329,-22.586340073935425
t2089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.887818094300286,-22.592923355756422
t2090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.88781802029543,-22.59582419257178
t2091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.88781795020866,-22.595102719142908
t2092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.88781788697996,-22.59079003222028
t2093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.88781783425171,-22.582768754201958
t2094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.88781779251706,-22.570683725666573
t2095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.88781776145631,-22.55388124711572
t2096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41.88781773978029,-22.531357869012222
t2097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.243679972563406,-22.50169937263246
t2098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.50687264266242,-22.529861889769904
t2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.396186969634662,-22.55805965409729
t2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.39618697279168,-22.586292709728696
t2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.39618698047466,-22.614561109518256
t2102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.396186991081073,-22.64286489773432
t2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.396187004777936,-22.671204117295105
t2104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.404730970319786,-22.69957881831441
t2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.418653839458425,-22.727989035687145
t2106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.44029758570962,-22.75643480990475
t2107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.479580897788168,-22.784916180733507
t2108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.96122460953512,-22.813433192346082
t2109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04509838085742,-22.81403907817359
t2110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04509835772967,-22.80129690556065
t2111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.045098315639166,-22.769318252147762
t2112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04509826331129,-22.71010023060784
t2113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.045098200647544,-22.613143144115558
t2114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04509813647579,-22.465181102066506
t2115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04509807657244,-22.249964878733753
t2116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04509802287557,-21.94785069295093
t2117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04509797591451,-21.534875269975526
t2118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04509793587105,-20.98114352575695
t2119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04509790581053,-20.24855386974536
t2120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.04509788562571,-19.287921385332044
t2121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-35.36508563892168,-18.035440514952203
t2122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.52945721881806,-18.05801322847442
t2123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.529457223241426,-18.08061419318106
t2124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.529457233620256,-18.103243453169444
t2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.52945724699348,-18.12590104382507
t2126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.52945726333515,-18.148586998654885
t2127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.529457067511107,-18.171301582284535
t2128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.52945693113704,-18.19404518082125
t2129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.52945685025692,-18.21682392148274
t2130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.529456825193474,-18.239695612763615
t2131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.591255629041925,-18.262524009468493
t2132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.443236079540796,-18.28538096990848
t2133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.22519721585855,-18.286500974236027
t2134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.22519719507742,-18.275961934995017
t2135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.22519715629305,-18.247598758531144
t2136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.22519710137926,-18.192099343843427
t2137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.2251970338753,-18.09552172216278
t2138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.22519695683879,-17.937258234116268
t2139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.22519687280448,-17.687403364769807
t2140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.22519678451603,-17.303651881025203
t2141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.22519669710428,-16.72812721546044
t2142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.22519661751365,-15.884743610584119
t2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.22519655204585,-14.677420211684115
t2144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.22519649896296,-12.988396598894148
t2145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.61393434148342,-10.674675433041186
t2146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.530062885098861,-10.688035754964805
t2147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.53006289885312,-10.701412798076849
t2148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.530062916062661,-10.714806597050579
t2149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.530062613313762,-10.728217465702672
t2150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.530062377486743,-10.74164532949972
t2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.530062207325386,-10.75509266644398
t2152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.530062098452277,-10.768582806486588
t2153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.530062049818035,-10.78232486226999
t2154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.554435724714777,-10.795820002266828
