Resource,ERC_REST_biomass_1,ERC_REST_conventional_hydroelectric_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,ERC_nuclear_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
t5023,1.2049933389211632e-7,0.0,2.5299641023322195e-7,1.839982758855113e-7,2.3657592843207494e-7,1.779824420742471e-7,5.395760764575517e-9,0.0,0.0,0.0,0.0,9.774481512817471e-7
t5024,1.5303934713732052e-7,0.0,2.883763929515375e-7,1.9989868327955885e-7,3.785394694648821e-7,2.5360797557191794e-7,5.277721189204019e-9,0.0,0.0,0.0,0.0,1.278739589594421e-6
t5025,2.252496047256459e-7,0.0,3.468423465272987e-7,2.2642654581483297e-7,1.3102259289842828e-6,5.05857705527963e-7,5.159041363276509e-9,0.0,0.0,0.0,0.0,2.6197611729433e-6
t5026,2.0090516736425025e-7,0.0,2.7122945362651316e-7,1.944872101980493e-7,7.87112089687366e-7,3.8374233866049573e-7,4.430369025016579e-9,0.0,0.0,0.0,0.0,1.8419066285616913e-6
t5027,1.9231058294481358e-7,0.0,2.285242249977208e-7,1.7627032762494903e-7,6.169088760490704e-7,3.310932676020639e-7,3.7615713889411535e-9,0.0,0.0,0.0,0.0,1.548868850607559e-6
t5028,1.775883372141144e-7,0.0,1.9411755083288697e-7,1.6038949648769157e-7,4.462982764784644e-7,2.7134734853047484e-7,3.102022216105699e-9,0.0,0.0,0.0,0.0,1.252843031759738e-6
t5029,1.6374481842755546e-7,0.0,1.7001351906756804e-7,1.4882901384700643e-7,3.496042875741388e-7,2.2887854590700326e-7,2.4967380747445187e-9,0.0,0.0,0.0,0.0,1.0635669228980166e-6
t5030,1.4349188619345614e-7,0.0,1.514760233162739e-7,1.3920791221595307e-7,2.8117846216816173e-7,1.906527505837347e-7,1.936608186013568e-9,0.0,0.0,0.0,0.0,9.079436426635931e-7
t5031,9.232646993902898e-8,0.0,1.2412946577889283e-7,1.301171916955231e-7,1.3235995962892068e-7,1.0914811110505489e-7,1.4129602668791514e-9,0.0,0.0,0.0,0.0,5.894941584142997e-7
t5032,6.306574376753598e-8,0.0,9.915515891180061e-8,1.2067314346447756e-7,7.922890368744453e-8,7.023763758974839e-8,9.186353115237967e-10,0.0,0.0,0.0,0.0,4.332792227325309e-7
